text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @zeliamarino: Who within the @Telstra corporation thought ""Hey, you know what's good for business? Discrimination!!"" #telstra #marriagee…",FALSE,0,NA,13/04/2016 5:59,FALSE,NA,7.20129E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amyk87,12,TRUE,FALSE,NA,NA
bringing up more advocates #Telstra,FALSE,0,NA,13/04/2016 5:59,FALSE,NA,7.20129E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itsrmposadas,0,FALSE,FALSE,NA,NA
"Yo, @Telstra. 
You've lost a life-long customer due to your failure to stick up for what's right and what's needed. 

#telstra
#auspol
#LGBT",FALSE,1,NA,13/04/2016 5:59,FALSE,NA,7.20129E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jezzbridie,0,FALSE,FALSE,NA,NA
"""No further plans to be active in the debate""...? Support is support, especially if it was official before #telstra https://t.co/R6EJdvauhJ",FALSE,0,NA,13/04/2016 5:58,FALSE,NA,7.20129E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",80fiks,0,FALSE,FALSE,NA,NA
Got a new slogan for @Telstra: It's how we screw you! #Telstra,FALSE,0,NA,13/04/2016 5:58,FALSE,NA,7.20129E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Ausrufewort,0,FALSE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:57,FALSE,NA,7.20129E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amyk87,43,TRUE,FALSE,NA,NA
"Thankfully, I'm not with #Telstra so I don't have to leave them for allowing the catholic church to bully and control them",FALSE,0,NA,13/04/2016 5:57,FALSE,NA,7.20129E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Ken_Russell92,0,FALSE,FALSE,NA,NA
RT @samesame: Yikes. @Telstra #telstra https://t.co/cZexh0wMud,FALSE,0,NA,13/04/2016 5:55,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",benetsc,20,TRUE,FALSE,NA,NA
"RT @AlistairAMoffat: So which Telco supports #Satan
I'll be going with that one.
#Telstra you gobshites!",FALSE,0,NA,13/04/2016 5:55,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shamaroo,2,TRUE,FALSE,NA,NA
"RT @craigjack36: So we can have Same Sex 'Relationships' but not Marriage ...

#Telstra #auspol  https://t.co/oB1xgCGAXA",FALSE,0,NA,13/04/2016 5:53,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CharmaineTT,1,TRUE,FALSE,NA,NA
Hey @Telstra how much was the Catholic account worth? Would be interesting to know how much a stance against prejudice costs #Telstra #LGBT,FALSE,0,NA,13/04/2016 5:53,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",didzjustwin,0,FALSE,FALSE,NA,NA
"RT @craigjack36: Careful who you get into bed with @telstra 

#marriageequality https://t.co/rvIIKSd265 

#Telstra #auspol https://t.co/Q3u…",FALSE,0,NA,13/04/2016 5:52,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itscourtneyjean,34,TRUE,FALSE,NA,NA
"RT @AlistairAMoffat: So which Telco supports #Satan
I'll be going with that one.
#Telstra you gobshites!",FALSE,0,NA,13/04/2016 5:52,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MinhKular,2,TRUE,FALSE,NA,NA
"RT @arozenbachs: So it's fine for @Telstra's coverage to be out, but not anyone wanting to get married? #Telstra",FALSE,0,NA,13/04/2016 5:52,FALSE,NA,7.20128E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",LizSheer,36,TRUE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 5:52,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BitchPritch,67,TRUE,FALSE,NA,NA
"So which Telco supports #Satan
I'll be going with that one.
#Telstra you gobshites!",FALSE,1,NA,13/04/2016 5:52,FALSE,NA,7.20128E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AlistairAMoffat,2,FALSE,FALSE,NA,NA
#Telstra thanks for another reason to cut ties with you #telstrafinished,FALSE,0,NA,13/04/2016 5:51,FALSE,NA,7.20127E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jowiththekids,0,FALSE,FALSE,NA,NA
"""#Telstra and marriage equality: when the bandwagon loses a wheel"" via @mumbrella  https://t.co/xXyF3LhVfy",FALSE,0,NA,13/04/2016 5:49,FALSE,NA,7.20127E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Darcy1968,0,FALSE,FALSE,NA,NA
Shame that @Telstra has hung up on supporting same sex marriage in Australia @PrideDiversity @AlexGreenwood16 #telstra,FALSE,3,NA,13/04/2016 5:47,FALSE,NA,7.20126E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",matt_janssen,1,FALSE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:45,FALSE,NA,7.20126E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CraigWinslow2,43,TRUE,FALSE,NA,NA
"Man #telstra is backwards as fuck

https://t.co/AbfDOeudan",FALSE,0,NA,13/04/2016 5:43,FALSE,NA,7.20125E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",edmundiffland,0,FALSE,FALSE,NA,NA
Flippy? Floppy? #telstra https://t.co/m57n0tfpXs,FALSE,0,NA,13/04/2016 5:38,FALSE,NA,7.20124E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",orson9,0,FALSE,FALSE,NA,NA
RT @James_Alker: Not. Happy. Jan! @Telstra #Telstra https://t.co/rwDlU4vOMc,FALSE,0,NA,13/04/2016 5:36,FALSE,NA,7.20124E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unlimitedearn,8,TRUE,FALSE,NA,NA
"For a moderate decision, #Telstra is attacked by rabid Gays and their loutish supporters. Typical. https://t.co/kDcYZZp4rU",FALSE,4,NA,13/04/2016 5:36,FALSE,NA,7.20124E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StephenHyland,2,FALSE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 5:35,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ALaughingOwl,72,TRUE,FALSE,NA,NA
RT @Shiv1000: @Telstra @Telstra_news Straight people who use phone &amp; internet want #marriageequality too. #EpicFail #Telstra https://t.co/4…,FALSE,0,NA,13/04/2016 5:34,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Winkeysmama,2,TRUE,FALSE,NA,NA
Will #Telstra offer cheaper rates to the  Catholic Church &amp; paedophiles nationwide now? Cos they've sure lost a load of customers today.,FALSE,0,NA,13/04/2016 5:33,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jcalabra,0,FALSE,FALSE,NA,NA
RT @juliecorb: #boycott #telstra jumping to the tune of catholic church against the LGBT community  https://t.co/HmJN6qGkGK,FALSE,0,NA,13/04/2016 5:33,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,10,TRUE,FALSE,NA,NA
RT @James_Alker: Not. Happy. Jan! @Telstra #Telstra https://t.co/rwDlU4vOMc,FALSE,0,NA,13/04/2016 5:33,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,8,TRUE,FALSE,NA,NA
Can imagine the bundle package the Catholic Church got. Dat free month of Foxtel tho. #Telstra #SameSexMarriage https://t.co/BKUYxh212l,FALSE,0,NA,13/04/2016 5:33,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChrisJamesYoung,0,FALSE,FALSE,NA,NA
"RT @arozenbachs: So it's fine for @Telstra's coverage to be out, but not anyone wanting to get married? #Telstra",FALSE,0,NA,13/04/2016 5:33,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,36,TRUE,FALSE,NA,NA
"RT @zeliamarino: Who within the @Telstra corporation thought ""Hey, you know what's good for business? Discrimination!!"" #telstra #marriagee…",FALSE,0,NA,13/04/2016 5:33,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,12,TRUE,FALSE,NA,NA
"RT @MrDenmore: As a public body, #Telstra has decided its role is not to express views on our private lives. Besides, the Church already ha…",FALSE,0,NA,13/04/2016 5:32,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,10,TRUE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:32,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,29,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:32,FALSE,NA,7.20123E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,43,TRUE,FALSE,NA,NA
"@FayMaur @Telstra 
How long before they pressure the Banks not to loan to Gay people ?

#auspol #Telstra",FALSE,0,FayMaur,13/04/2016 5:32,FALSE,7.20122E+17,7.20122E+17,1233088716,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",craigjack36,0,FALSE,FALSE,NA,NA
RT @nicheholas: What do we call when a corporation stops pinkwashing to appease Christians? Beigewashing? #Telstra,FALSE,0,NA,13/04/2016 5:32,FALSE,NA,7.20122E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",747bear,16,TRUE,FALSE,NA,NA
RT @samesame: Yikes. @Telstra #telstra https://t.co/cZexh0wMud,FALSE,0,NA,13/04/2016 5:32,FALSE,NA,7.20122E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",jackwnairn,20,TRUE,FALSE,NA,NA
"So we can have Same Sex 'Relationships' but not Marriage ...

#Telstra #auspol  https://t.co/oB1xgCGAXA",FALSE,2,NA,13/04/2016 5:31,FALSE,NA,7.20122E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",craigjack36,1,FALSE,FALSE,NA,NA
Australia’s #Telstra $1.2 billion #NBN contract raises competition concerns | via @telecoms #broadband #telecoms https://t.co/5aVz72BRUq,FALSE,0,NA,13/04/2016 5:30,FALSE,NA,7.20122E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",MobileTelco,0,FALSE,FALSE,NA,NA
The F!ck #Telstra! https://t.co/VLKu83pPCs,FALSE,0,NA,13/04/2016 5:29,FALSE,NA,7.20122E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",riveretty,0,FALSE,FALSE,NA,NA
RT @DJRJ_AU: So #Telstra supports #MarriageEquality less than it supports an organisation that hides #SexualAbuse by its clergy? How is THA…,FALSE,0,NA,13/04/2016 5:27,FALSE,NA,7.20121E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lotto48,5,TRUE,FALSE,NA,NA
RT @DJRJ_AU: So #Telstra supports #MarriageEquality less than it supports an organisation that hides #SexualAbuse by its clergy? How is THA…,FALSE,0,NA,13/04/2016 5:26,FALSE,NA,7.20121E+17,NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",geoffharders,5,TRUE,FALSE,NA,NA
"Of course you know this means war ....

#Telstra #auspol  https://t.co/kMOEzdoKCh",FALSE,0,NA,13/04/2016 5:25,FALSE,NA,7.20121E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",craigjack36,0,FALSE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:25,FALSE,NA,7.20121E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",donking24943320,29,TRUE,FALSE,NA,NA
@ABCNews24 @Telstra has abandoned its LGBTI employees on the issue of #MarriageEquality. Goodbye #Telstra. You are gutless homophobes.,FALSE,0,ABCNews24,13/04/2016 5:25,FALSE,NA,7.20121E+17,129673790,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",correzpond,0,FALSE,FALSE,NA,NA
"Fortunately @Telstra appalling service had already turned me off them, their homophobia just affirms it was the right choice. #Telstra",FALSE,0,NA,13/04/2016 5:24,FALSE,NA,7.20121E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RolandJamez,0,FALSE,FALSE,NA,NA
"Hey @Optus, do you support #SameSexMarriage ? I'm kinda happy I chose the better provider. #Telstra https://t.co/FjwqFTeOKq",FALSE,5,NA,13/04/2016 5:24,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChrisJamesYoung,1,FALSE,FALSE,NA,NA
Yikes. @Telstra #telstra https://t.co/cZexh0wMud,FALSE,13,NA,13/04/2016 5:24,FALSE,NA,7.2012E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",samesame,20,FALSE,FALSE,NA,NA
RT @ozipetezar: Dumb #Telstra you'll regret your decision to p*** off the whole gay community hopefully a majority of your customers will g…,FALSE,0,NA,13/04/2016 5:24,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",donking24943320,3,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:24,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",donking24943320,43,TRUE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:24,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SuckMyLEFTJuan,29,TRUE,FALSE,NA,NA
"RT @Davidmurphy25: Shame on @Telstra and The Catholic bullys, All of my familys telstra accounts will be cancelled this week, im disgusted…",FALSE,0,NA,13/04/2016 5:22,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,1,TRUE,FALSE,NA,NA
"RT @rjrgmc28: #Telstra isn't getting any business with me after this stunt with the Catholics. 

I won't support a business that supports a…",FALSE,0,NA,13/04/2016 5:22,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,1,TRUE,FALSE,NA,NA
"Will @Optus &amp; @VodafoneAU_Help not retreat your public support for #MarriageEquality?
Show @Telstra_news @Telstra they should do it
#Telstra",FALSE,0,Telstra_news,13/04/2016 5:22,FALSE,7.20038E+17,7.2012E+17,217062138,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",palmboy4444,0,FALSE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:21,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TimJThwaites,43,TRUE,FALSE,NA,NA
RT @Shiv1000: @Telstra @Telstra_news Straight people who use phone &amp; internet want #marriageequality too. #EpicFail #Telstra https://t.co/4…,FALSE,0,NA,13/04/2016 5:21,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,2,TRUE,FALSE,NA,NA
RT @DJRJ_AU: So #Telstra supports #MarriageEquality less than it supports an organisation that hides #SexualAbuse by its clergy? How is THA…,FALSE,0,NA,13/04/2016 5:21,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,5,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:20,FALSE,NA,7.2012E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WarrenPerumalAU,43,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:20,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LeesaW,43,TRUE,FALSE,NA,NA
RT @James_Alker: Not. Happy. Jan! @Telstra #Telstra https://t.co/rwDlU4vOMc,FALSE,0,NA,13/04/2016 5:20,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gayambassador,8,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:19,FALSE,NA,7.20119E+17,NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",jurgen,43,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:19,FALSE,NA,7.20119E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",halfwrittentale,43,TRUE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 5:19,FALSE,NA,7.20119E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",BigChrisDid,67,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:19,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,43,TRUE,FALSE,NA,NA
RT @ozipetezar: Dumb #Telstra you'll regret your decision to p*** off the whole gay community hopefully a majority of your customers will g…,FALSE,0,NA,13/04/2016 5:19,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,3,TRUE,FALSE,NA,NA
A great day on the #checkinbus for #Telstra at #kronosauruskorner #idigrichmond https://t.co/JYpuq0lq4j,FALSE,0,NA,13/04/2016 5:18,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KmanIs,0,FALSE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:18,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bony_rabbit,29,TRUE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:18,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RunawayBudgie,29,TRUE,FALSE,NA,NA
All I'm getting in my feeds is #Telstra #Telstra #Telstra and it's not pretty https://t.co/4vQy6G8P41,FALSE,0,NA,13/04/2016 5:17,FALSE,NA,7.20119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gayambassador,0,FALSE,FALSE,NA,NA
RT @JacobRCarson: Hell of a way to come back from those PR troubles you've been having lately #Telstra,FALSE,0,NA,13/04/2016 5:14,FALSE,NA,7.20118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",windpharm,6,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,13/04/2016 5:13,FALSE,NA,7.20118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",windpharm,43,TRUE,FALSE,NA,NA
"RT @MrDenmore: It's not the role of companies to drive public debate, says #Telstra. Have you told the miners and the banks? https://t.co/0…",FALSE,0,NA,13/04/2016 5:11,FALSE,NA,7.20117E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",judyfree10,13,TRUE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:11,FALSE,NA,7.20117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oshergunsberg,29,TRUE,FALSE,NA,NA
"(Apologies if anyone was offended by that last tweet, I'm pissed off at the moment along with many other #LGBT people over #Telstra)",FALSE,2,NA,13/04/2016 5:10,FALSE,NA,7.20117E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",rjrgmc28,0,FALSE,FALSE,NA,NA
RT @nicheholas: What do we call when a corporation stops pinkwashing to appease Christians? Beigewashing? #Telstra,FALSE,0,NA,13/04/2016 5:10,FALSE,NA,7.20117E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ryansm_,16,TRUE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 5:10,FALSE,NA,7.20117E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AndrewWestle,72,TRUE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 5:09,FALSE,NA,7.20117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sunnyboy747,67,TRUE,FALSE,NA,NA
RT @GutterTwits: Catholic Church blackmails Telstra to ditch support for Marriage Equality https://t.co/meL1NDpdxz #auspol #SSM #telstra,FALSE,0,NA,13/04/2016 5:08,FALSE,NA,7.20116E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wnhynd,2,TRUE,FALSE,NA,NA
"RT @palmboy4444: #Telstra retreating on #MarriageEquality support harms #LGBTI #Australia &amp; empowers #bullying
https://t.co/iFSnZAsC0t
@Tel…",FALSE,0,NA,13/04/2016 5:05,FALSE,NA,7.20116E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",macandmart,1,TRUE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,13/04/2016 5:04,FALSE,NA,7.20115E+17,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",stephendevice,29,TRUE,FALSE,NA,NA
So #Telstra supports #MarriageEquality less than it supports an organisation that hides #SexualAbuse by its clergy? How is THAT right?,FALSE,3,NA,13/04/2016 5:02,FALSE,NA,7.20115E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DJRJ_AU,5,FALSE,FALSE,NA,NA
